Cycle start time,Cycle end time,Cycle timezone,Workout start time,Workout end time,Duration (min),Activity name,Activity Strain,Energy burned (cal),Max HR (bpm),Average HR (bpm),HR Zone 1 %,HR Zone 2 %,HR Zone 3 %,HR Zone 4 %,HR Zone 5 %,GPS enabled,Distance (meters),Altitude gain (meters),Altitude change (meters)
2022-11-27 00:22:42,2022-11-27 22:53:49,UTC-08:00,2022-11-27 10:05:16,2022-11-27 10:37:40,32,Weightlifting,4.5,69.0,147,94,26,10,1,0,0,false,,,
2022-11-27 00:22:42,2022-11-27 22:53:49,UTC-08:00,2022-11-27 09:49:55,2022-11-27 10:00:45,10,Weightlifting,4.5,54.0,150,114,17,49,7,0,0,false,,,
2022-11-15 22:12:40,2022-11-16 23:50:20,UTC-08:00,2022-11-16 15:18:56,2022-11-16 16:18:33,59,Weightlifting,4.1,81.0,121,80,11,0,0,0,0,false,,,
2022-11-14 23:59:18,2022-11-15 22:12:40,UTC-08:00,2022-11-15 15:57:51,2022-11-15 16:45:32,47,Weightlifting,5.2,132.0,155,100,26,11,8,0,0,false,,,
2022-11-10 23:41:26,2022-11-11 23:38:20,UTC-05:00,2022-11-11 15:08:58,2022-11-11 15:23:22,14,Weightlifting,0.0,18.0,107,85,3,0,0,0,0,false,,,
2022-11-10 23:41:26,2022-11-11 23:38:20,UTC-05:00,2022-11-11 12:30:00,2022-11-11 14:00:00,90,Rock Climbing,7.1,302.0,142,106,55,22,0,0,0,false,,,
2022-11-10 23:41:26,2022-11-11 23:38:20,UTC-05:00,2022-11-11 12:08:58,2022-11-11 12:23:22,14,Weightlifting,4.5,55.0,137,109,63,24,0,0,0,false,,,
2022-11-09 23:50:29,2022-11-10 23:41:26,UTC-05:00,2022-11-10 13:38:33,2022-11-10 14:07:31,28,Weightlifting,0.0,36.0,93,70,0,0,0,0,0,false,,,
2022-11-09 23:50:29,2022-11-10 23:41:26,UTC-05:00,2022-11-10 10:38:33,2022-11-10 11:07:31,28,Weightlifting,4.6,67.0,126,97,57,1,0,0,0,false,,,
2022-11-07 23:57:38,2022-11-09 02:17:01,UTC-05:00,2022-11-08 08:30:21,2022-11-08 09:32:12,61,Weightlifting,4.9,127.0,129,89,22,6,0,0,0,false,,,
2022-11-06 22:09:00,2022-11-07 23:57:38,UTC-05:00,2022-11-07 18:00:00,2022-11-07 20:00:00,120,Rock Climbing,9.4,524.0,155,109,42,29,3,0,0,false,,,
2022-11-06 22:09:00,2022-11-07 23:57:38,UTC-05:00,2022-11-07 09:48:48,2022-11-07 10:00:14,11,Other,5.1,90.0,157,128,15,52,33,0,0,false,,,
2022-11-06 22:09:00,2022-11-07 23:57:38,UTC-05:00,2022-11-07 09:06:18,2022-11-07 09:42:06,35,Weightlifting,6.1,176.0,161,113,40,29,12,0,0,false,,,
2022-11-02 00:00:32,2022-11-02 23:34:37,UTC-07:00,2022-11-02 18:24:31,2022-11-02 18:49:36,25,Weightlifting,4.3,49.0,130,90,32,3,0,0,0,false,,,
2022-11-02 00:00:32,2022-11-02 23:34:37,UTC-07:00,2022-11-02 15:24:31,2022-11-02 15:49:36,25,Weightlifting,0.0,31.0,98,77,0,0,0,0,0,false,,,
2022-10-31 23:32:39,2022-11-02 00:00:32,UTC-07:00,2022-11-01 16:58:05,2022-11-01 18:03:57,65,Weightlifting,4.7,118.0,132,89,24,3,0,0,0,false,,,
2022-10-30 21:12:43,2022-10-31 23:32:39,UTC-07:00,2022-10-31 13:27:38,2022-10-31 14:10:53,43,Weightlifting,5.0,112.0,156,96,17,5,8,0,0,false,,,
2022-10-29 23:06:27,2022-10-30 21:12:43,UTC-07:00,2022-10-30 10:16:56,2022-10-30 11:23:39,66,Weightlifting,4.3,95.0,119,79,15,0,0,0,0,false,,,
2022-10-28 23:47:18,2022-10-29 23:06:27,UTC-07:00,2022-10-29 11:24:36,2022-10-29 12:10:19,45,Weightlifting,5.9,167.0,153,105,31,15,12,0,0,false,,,
2022-10-22 01:19:40,2022-10-22 23:41:07,UTC-07:00,2022-10-22 16:00:00,2022-10-22 18:30:00,150,Rock Climbing,8.2,440.0,156,104,49,10,4,0,0,false,,,
2022-10-18 22:51:10,2022-10-19 22:50:27,UTC-07:00,2022-10-19 06:58:12,2022-10-19 07:26:16,28,Weightlifting,4.0,38.0,111,80,10,0,0,0,0,false,,,
2022-10-11 22:57:15,2022-10-13 01:48:00,UTC-07:00,2022-10-12 08:45:25,2022-10-12 09:34:42,49,Weightlifting,4.3,83.0,131,82,20,4,0,0,0,false,,,
2022-10-10 21:20:40,2022-10-11 22:57:15,UTC-07:00,2022-10-11 06:45:35,2022-10-11 07:53:36,68,Weightlifting,4.1,92.0,119,79,11,0,0,0,0,false,,,
2022-10-10 01:32:14,2022-10-10 21:20:40,UTC-07:00,2022-10-10 17:03:10,2022-10-10 17:31:59,28,Running,12.1,414.0,179,161,1,1,10,88,0,false,,,
2022-10-10 01:32:14,2022-10-10 21:20:40,UTC-07:00,2022-10-10 10:58:39,2022-10-10 11:08:42,10,HIIT,4.9,76.0,154,128,8,71,18,0,0,false,,,
2022-10-10 01:32:14,2022-10-10 21:20:40,UTC-07:00,2022-10-10 10:26:40,2022-10-10 10:53:48,27,Weightlifting,4.6,64.0,144,101,51,8,0,0,0,false,,,
2022-10-08 01:34:39,2022-10-08 22:17:02,UTC-07:00,2022-10-08 11:43:36,2022-10-08 12:06:09,22,HIIT,7.6,216.0,167,137,16,15,55,11,0,false,,,
2022-10-08 01:34:39,2022-10-08 22:17:02,UTC-07:00,2022-10-08 10:56:02,2022-10-08 11:42:17,46,Weightlifting,4.3,74.0,144,86,17,3,0,0,0,false,,,
2022-10-06 23:11:30,2022-10-08 01:34:39,UTC-07:00,2022-10-07 16:52:17,2022-10-07 17:19:30,27,Running,12.4,398.0,182,163,1,5,8,83,3,false,,,
2022-10-06 23:11:30,2022-10-08 01:34:39,UTC-07:00,2022-10-07 10:04:43,2022-10-07 10:50:38,45,Weightlifting,4.5,90.0,152,87,22,4,1,0,0,false,,,
2022-10-04 21:33:37,2022-10-05 21:45:31,UTC-07:00,2022-10-05 06:53:22,2022-10-05 07:25:19,31,Weightlifting,4.8,94.0,144,98,21,21,1,0,0,false,,,
2022-10-03 21:45:46,2022-10-04 21:33:37,UTC-07:00,2022-10-04 06:13:42,2022-10-04 07:06:30,52,Weightlifting,4.2,78.0,125,86,19,1,0,0,0,false,,,
2022-10-02 22:53:08,2022-10-03 21:45:46,UTC-07:00,2022-10-03 17:46:35,2022-10-03 18:36:34,49,Weightlifting,5.8,173.0,159,110,46,28,7,0,0,false,,,
2022-10-01 00:35:34,2022-10-02 02:11:16,UTC-07:00,2022-10-01 09:49:53,2022-10-01 10:32:47,42,Weightlifting,4.9,111.0,148,94,35,10,1,0,0,false,,,
2022-09-29 22:43:03,2022-10-01 00:35:34,UTC-07:00,2022-09-30 16:35:58,2022-09-30 16:58:36,22,HIIT,7.5,217.0,169,137,12,31,45,12,0,false,,,
2022-09-29 22:43:03,2022-10-01 00:35:34,UTC-07:00,2022-09-30 15:56:37,2022-09-30 16:33:07,36,Weightlifting,4.8,92.0,129,99,54,6,0,0,0,false,,,
2022-09-28 22:59:27,2022-09-29 22:43:03,UTC-07:00,2022-09-29 17:41:04,2022-09-29 18:07:40,26,Running,11.7,380.0,179,160,1,1,21,77,0,false,,,
2022-09-28 22:59:27,2022-09-29 22:43:03,UTC-07:00,2022-09-29 16:34:24,2022-09-29 17:05:37,31,Weightlifting,5.0,108.0,144,103,40,24,1,0,0,false,,,
2022-09-27 22:17:36,2022-09-28 22:59:27,UTC-07:00,2022-09-28 16:42:12,2022-09-28 17:34:43,52,Weightlifting,4.7,106.0,148,89,22,5,1,0,0,false,,,
2022-09-25 20:47:08,2022-09-26 22:25:03,UTC-07:00,2022-09-26 16:30:07,2022-09-26 17:12:22,42,Weightlifting,4.7,96.0,139,91,29,11,0,0,0,false,,,
2022-09-23 23:41:13,2022-09-25 02:17:39,UTC-07:00,2022-09-24 08:18:35,2022-09-24 09:15:40,57,Weightlifting,6.1,199.0,159,100,23,17,9,0,0,false,,,
2022-09-21 21:56:44,2022-09-22 22:08:54,UTC-07:00,2022-09-22 16:15:00,2022-09-22 17:10:00,55,Weightlifting,4.5,97.0,131,87,18,5,0,0,0,false,,,
2022-09-20 22:30:40,2022-09-21 21:56:44,UTC-07:00,2022-09-21 17:00:00,2022-09-21 17:30:00,30,Weightlifting,4.6,75.0,142,99,36,12,0,0,0,false,,,
2022-09-19 21:43:21,2022-09-20 22:30:40,UTC-07:00,2022-09-20 16:25:17,2022-09-20 16:53:00,27,Running,11.6,382.0,177,158,0,6,28,66,0,false,,,
2022-09-18 23:21:52,2022-09-19 21:43:21,UTC-07:00,2022-09-19 16:09:00,2022-09-19 17:12:00,63,Weightlifting,6.4,239.0,147,107,38,29,1,0,0,false,,,
2022-09-17 22:59:49,2022-09-19 02:21:52,UTC-04:00,2022-09-18 12:40:00,2022-09-18 14:00:00,80,Rock Climbing,4.3,113.0,122,87,14,0,0,0,0,false,,,
2022-09-17 00:37:48,2022-09-17 22:59:49,UTC-04:00,2022-09-17 07:46:14,2022-09-17 08:28:40,42,Weightlifting,5.6,152.0,151,99,34,22,3,0,0,false,,,
2022-09-15 22:19:53,2022-09-17 00:37:48,UTC-04:00,2022-09-16 14:00:31,2022-09-16 16:30:31,150,Rock Climbing,6.9,364.0,147,93,29,8,0,0,0,false,,,
2022-09-13 23:08:21,2022-09-14 23:57:21,UTC-07:00,2022-09-14 17:36:03,2022-09-14 17:57:30,21,Other,7.1,203.0,168,135,11,27,57,3,0,false,,,
2022-09-13 23:08:21,2022-09-14 23:57:21,UTC-07:00,2022-09-14 14:32:03,2022-09-14 15:08:30,36,HIIT,0.0,45.0,96,74,0,0,0,0,0,false,,,
2022-09-12 23:25:51,2022-09-13 23:08:21,UTC-07:00,2022-09-13 16:23:50,2022-09-13 17:09:11,45,Weightlifting,5.4,151.0,151,103,25,23,3,0,0,false,,,
2022-09-11 20:31:01,2022-09-12 23:25:51,UTC-07:00,2022-09-12 17:32:05,2022-09-12 18:08:07,36,Weightlifting,4.1,50.0,136,84,15,1,0,0,0,false,,,
2022-09-10 23:40:48,2022-09-11 20:31:01,UTC-07:00,2022-09-11 00:19:01,2022-09-11 11:45:07,686,Hiking,17.8,3231.0,157,113,43,39,3,0,0,false,,,
2022-09-08 00:00:00,2022-09-08 23:49:37,UTC-07:00,2022-09-08 18:03:08,2022-09-08 18:48:45,45,Weightlifting,1.6,57.0,108,73,1,0,0,0,0,false,,,
2022-09-08 00:00:00,2022-09-08 23:49:37,UTC-07:00,2022-09-08 07:36:52,2022-09-08 08:06:29,29,Swimming,,,,,,,,,,false,,,
2022-09-07 00:00:00,2022-09-08 00:00:00,UTC-07:00,2022-09-07 16:37:13,2022-09-07 17:18:48,41,Weightlifting,,,,,,,,,,false,,,
2022-09-06 00:00:00,2022-09-07 00:00:00,UTC-07:00,2022-09-06 17:33:12,2022-09-06 18:26:58,53,Weightlifting,,,,,,,,,,false,,,
2022-08-30 00:00:00,2022-08-31 00:00:00,UTC-07:00,2022-08-30 16:55:26,2022-08-30 18:01:06,65,Weightlifting,,,,,,,,,,false,,,
2022-08-29 00:00:00,2022-08-30 00:00:00,UTC-07:00,2022-08-29 17:34:17,2022-08-29 18:18:02,43,Weightlifting,,,,,,,,,,false,,,
2022-08-26 00:00:00,2022-08-27 00:00:00,UTC-07:00,2022-08-26 07:44:36,2022-08-26 08:24:44,40,Weightlifting,,,,,,,,,,false,,,
2022-08-25 00:00:00,2022-08-26 00:00:00,UTC-07:00,2022-08-25 16:31:01,2022-08-25 17:15:09,44,Weightlifting,,,,,,,,,,false,,,
2020-09-27 23:41:40,2020-09-29 01:49:33,UTC-05:00,2020-09-28 10:42:24,2020-09-28 11:33:38,51,Activity,14.1,692.0,187,156,1,5,38,55,1,false,,,
2020-09-26 21:55:05,2020-09-27 23:41:40,UTC-05:00,2020-09-27 16:01:57,2020-09-27 16:23:28,21,Cycling,9.9,291.0,179,157,0,4,41,55,0,false,,,
2020-09-26 21:55:05,2020-09-27 23:41:40,UTC-05:00,2020-09-27 13:11:11,2020-09-27 14:16:48,65,Cycling,13.6,734.0,181,145,3,20,47,28,0,false,,,
2020-09-24 23:46:10,2020-09-26 00:18:23,UTC-04:00,2020-09-25 18:37:58,2020-09-25 19:21:46,43,Running,13.6,617.0,182,159,0,1,23,76,0,false,,,
2020-09-21 22:19:56,2020-09-22 22:51:55,UTC-04:00,2020-09-22 18:11:49,2020-09-22 19:15:18,63,Running,12.9,679.0,169,142,6,21,62,11,0,false,,,
2020-09-18 23:36:35,2020-09-20 03:51:25,UTC-04:00,2020-09-19 10:31:04,2020-09-19 11:37:07,66,Running,14.4,796.0,174,149,10,7,36,46,0,false,,,
2020-09-17 00:52:25,2020-09-17 23:05:41,UTC-04:00,2020-09-17 18:17:49,2020-09-17 18:57:50,40,Running,12.6,527.0,172,155,0,4,61,35,0,false,,,
2020-09-15 01:13:45,2020-09-15 23:56:55,UTC-04:00,2020-09-15 16:22:00,2020-09-15 17:24:11,62,Running,12.5,643.0,173,141,7,16,70,5,0,false,,,
2020-09-13 04:12:36,2020-09-14 00:48:16,UTC-04:00,2020-09-13 19:01:27,2020-09-13 19:22:50,21,Running,7.9,223.0,170,142,7,14,72,3,0,false,,,
2020-09-13 04:12:36,2020-09-14 00:48:16,UTC-04:00,2020-09-13 14:37:21,2020-09-13 18:08:21,211,Activity,16.0,1722.0,184,130,12,55,29,3,0,false,,,
2020-09-08 23:48:12,2020-09-10 04:05:12,UTC-07:00,2020-09-09 09:52:16,2020-09-09 10:17:58,25,Running,8.2,251.0,170,136,4,11,64,9,0,false,,,
2020-09-01 20:10:00,2020-09-02 19:11:24,UTC-07:00,2020-09-02 15:02:42,2020-09-02 15:56:17,53,Functional Fitness,11.7,537.0,174,139,10,20,56,11,0,false,,,
2020-08-30 20:47:34,2020-08-31 20:04:51,UTC-07:00,2020-08-31 15:50:00,2020-08-31 16:45:00,55,Functional Fitness,13.2,648.0,176,148,4,22,44,30,0,false,,,
2020-08-25 20:09:22,2020-08-26 19:04:47,UTC-07:00,2020-08-26 15:24:28,2020-08-26 15:52:28,27,Cycling,6.9,235.0,148,132,0,82,18,0,0,true,86.26,0.00,0.05
2020-08-22 22:40:31,2020-08-23 19:55:07,UTC-07:00,2020-08-23 12:38:24,2020-08-23 14:10:12,91,Functional Fitness,12.7,780.0,166,133,12,34,49,1,0,false,,,
2020-08-22 02:15:19,2020-08-22 22:40:31,UTC-07:00,2020-08-22 16:27:23,2020-08-22 17:29:36,62,Functional Fitness,7.3,307.0,147,113,28,42,10,0,0,false,,,
2020-08-20 19:04:17,2020-08-22 02:15:19,UTC-07:00,2020-08-21 23:19:05,2020-08-22 00:02:13,43,Activity,9.7,371.0,171,133,19,20,42,14,0,false,,,
2020-08-20 19:04:17,2020-08-22 02:15:19,UTC-07:00,2020-08-21 19:41:42,2020-08-21 21:06:56,85,Activity,16.0,1023.0,189,150,9,15,22,50,3,false,,,
2020-08-19 19:50:51,2020-08-20 19:04:17,UTC-07:00,2020-08-20 17:00:21,2020-08-20 17:33:19,32,Functional Fitness,6.0,160.0,172,113,39,17,20,3,0,false,,,
2020-08-17 20:26:30,2020-08-18 20:51:43,UTC-07:00,2020-08-18 16:58:59,2020-08-18 17:54:37,55,Functional Fitness,11.4,508.0,173,136,12,30,37,18,0,false,,,
2020-08-16 01:57:59,2020-08-16 19:35:42,UTC-07:00,2020-08-16 14:46:30,2020-08-16 15:58:42,72,Weightlifting,7.8,321.0,169,110,29,20,12,3,0,false,,,
2020-08-12 23:18:09,2020-08-14 01:39:35,UTC-07:00,2020-08-13 22:17:22,2020-08-13 22:50:41,33,Cycling,9.5,343.0,171,141,9,18,58,15,0,false,,,
2020-08-12 23:18:09,2020-08-14 01:39:35,UTC-07:00,2020-08-13 21:36:51,2020-08-13 22:04:50,27,Activity,9.6,285.0,180,141,16,9,27,41,0,false,,,
2020-08-11 00:01:36,2020-08-12 00:10:36,UTC-07:00,2020-08-11 15:00:00,2020-08-11 16:45:00,105,Weightlifting,5.9,247.0,148,95,37,9,1,0,0,false,,,
2020-08-09 23:40:48,2020-08-11 00:01:36,UTC-07:00,2020-08-10 15:07:40,2020-08-10 16:21:52,74,Weightlifting,12.7,668.0,173,134,18,19,46,11,0,false,,,
2020-08-08 23:59:33,2020-08-09 23:40:48,UTC-07:00,2020-08-09 15:50:53,2020-08-09 16:27:27,36,Cycling,8.2,308.0,159,131,12,24,59,0,0,false,,,
2020-08-07 23:50:32,2020-08-08 23:59:33,UTC-07:00,2020-08-08 14:45:00,2020-08-08 16:37:29,112,Weightlifting,10.1,498.0,174,110,41,18,4,7,0,false,,,
2020-08-06 23:28:06,2020-08-07 23:50:32,UTC-07:00,2020-08-07 15:10:23,2020-08-07 15:23:52,13,Functional Fitness,5.4,111.0,164,130,2,55,39,1,0,false,,,
2020-08-06 23:28:06,2020-08-07 23:50:32,UTC-07:00,2020-08-07 14:28:50,2020-08-07 14:55:41,26,Functional Fitness,8.4,261.0,176,137,9,15,46,23,0,false,,,
2020-08-06 23:28:06,2020-08-07 23:50:32,UTC-07:00,2020-08-07 13:47:05,2020-08-07 14:28:27,41,Weightlifting,5.9,181.0,148,108,27,42,1,0,0,false,,,
2020-08-05 23:40:26,2020-08-06 23:28:06,UTC-07:00,2020-08-06 15:30:00,2020-08-06 17:07:26,97,Functional Fitness,12.6,693.0,167,124,29,17,32,8,0,false,,,
2020-08-05 00:24:33,2020-08-05 23:40:26,UTC-07:00,2020-08-05 14:39:00,2020-08-05 16:22:00,103,Weightlifting,7.9,409.0,153,107,43,29,3,0,0,false,,,
2020-08-05 00:24:33,2020-08-05 23:40:26,UTC-07:00,2020-08-05 10:36:28,2020-08-05 11:55:22,78,Football,13.8,854.0,182,143,5,25,55,15,0,false,,,
2020-08-03 22:35:22,2020-08-05 00:24:33,UTC-07:00,2020-08-04 16:33:43,2020-08-04 17:13:00,39,Other,12.5,481.0,185,150,4,15,33,42,4,true,2025.80,4.30,-0.21
2020-07-28 00:26:39,2020-07-29 00:23:38,UTC-04:00,2020-07-28 14:58:21,2020-07-28 16:46:35,108,Weightlifting,6.1,263.0,148,100,55,6,0,0,0,false,,,
2020-07-26 00:33:11,2020-07-26 23:21:44,UTC-04:00,2020-07-26 11:59:49,2020-07-26 13:37:46,97,Cycling,14.9,1101.0,171,146,2,11,78,9,0,false,,,
2020-07-23 00:14:42,2020-07-24 00:10:59,UTC-04:00,2020-07-23 17:00:44,2020-07-23 18:56:39,115,Cycling,16.1,1315.0,175,147,3,15,60,22,0,false,,,
2020-07-20 23:45:54,2020-07-22 00:00:45,UTC-04:00,2020-07-21 14:32:09,2020-07-21 14:55:46,23,Functional Fitness,8.0,242.0,163,143,8,19,66,7,0,false,,,
2020-07-19 23:51:14,2020-07-20 23:45:54,UTC-04:00,2020-07-20 15:47:00,2020-07-20 17:37:00,110,Cycling,14.8,1128.0,170,143,5,16,66,11,0,false,,,
2020-07-18 00:41:16,2020-07-19 00:32:18,UTC-04:00,2020-07-18 10:02:43,2020-07-18 11:53:46,111,Cycling,13.9,1055.0,162,139,3,30,67,0,0,false,,,
2020-07-17 01:41:45,2020-07-18 00:41:16,UTC-04:00,2020-07-17 11:29:44,2020-07-17 12:50:33,80,Functional Fitness,7.0,301.0,168,110,44,37,2,0,0,false,,,
2020-07-16 00:32:58,2020-07-17 01:41:45,UTC-04:00,2020-07-16 15:53:21,2020-07-16 18:33:21,159,Cycling,17.7,1877.0,174,150,0,6,75,19,0,false,,,
2020-07-14 00:11:16,2020-07-15 00:31:14,UTC-04:00,2020-07-14 15:25:25,2020-07-14 17:47:14,141,Cycling,16.5,1544.0,169,146,2,12,79,7,0,false,,,
2020-07-10 00:57:53,2020-07-10 23:40:08,UTC-04:00,2020-07-10 17:48:47,2020-07-10 19:23:46,94,Cycling,14.4,1041.0,167,145,0,16,79,5,0,false,,,
2020-07-09 01:52:09,2020-07-10 00:57:53,UTC-04:00,2020-07-09 15:21:18,2020-07-09 15:55:40,34,Cycling,8.1,304.0,169,135,2,63,31,4,0,false,,,
2020-07-09 01:52:09,2020-07-10 00:57:53,UTC-04:00,2020-07-09 13:47:45,2020-07-09 14:25:48,38,Functional Fitness,6.6,215.0,159,116,13,37,23,0,0,false,,,
2020-07-08 00:18:54,2020-07-09 01:52:09,UTC-04:00,2020-07-08 12:54:31,2020-07-08 14:04:10,69,Activity,8.3,372.0,155,117,34,39,14,0,0,false,,,
2020-07-06 01:38:52,2020-07-07 02:40:49,UTC-04:00,2020-07-06 18:22:59,2020-07-06 20:19:13,116,Cycling,15.1,1170.0,201,141,5,14,71,4,1,false,,,
2020-07-04 01:50:55,2020-07-05 02:53:20,UTC-04:00,2020-07-04 15:12:35,2020-07-04 17:55:56,163,Cycling,16.8,1563.0,170,134,4,17,63,12,0,false,,,
2020-07-01 00:24:12,2020-07-02 00:15:57,UTC-04:00,2020-07-01 16:12:49,2020-07-01 18:45:20,152,Cycling,16.5,1522.0,166,138,1,16,71,12,0,false,,,
2020-06-29 00:31:05,2020-06-29 23:58:21,UTC-04:00,2020-06-29 22:31:33,2020-06-29 23:07:48,36,Cycling,10.8,381.0,180,141,3,16,44,34,3,false,,,
2020-06-28 03:02:51,2020-06-29 00:31:05,UTC-04:00,2020-06-28 14:13:33,2020-06-28 16:11:48,118,Cycling,15.3,1195.0,164,139,0,14,75,11,0,false,,,
2020-06-27 03:05:36,2020-06-28 03:02:51,UTC-04:00,2020-06-27 20:25:09,2020-06-27 21:06:28,41,Cycling,8.4,309.0,164,126,14,38,45,3,0,false,,,
2020-06-27 03:05:36,2020-06-28 03:02:51,UTC-04:00,2020-06-27 17:25:03,2020-06-27 18:09:15,44,Activity,11.5,371.0,189,129,25,8,14,36,8,false,,,
2020-06-25 00:21:31,2020-06-26 00:31:59,UTC-04:00,2020-06-25 17:43:35,2020-06-25 19:20:29,96,Cycling,13.3,860.0,162,133,5,19,73,3,0,false,,,
2020-06-23 01:30:19,2020-06-24 00:53:06,UTC-04:00,2020-06-23 17:58:17,2020-06-23 20:49:03,170,Cycling,16.1,1418.0,166,130,12,16,54,12,0,false,,,
2020-06-21 03:31:10,2020-06-22 01:09:07,UTC-04:00,2020-06-21 15:49:36,2020-06-21 17:18:43,89,Cycling,14.0,879.0,166,138,4,15,67,14,0,false,,,
2020-06-20 02:34:46,2020-06-21 03:31:10,UTC-04:00,2020-06-20 15:11:57,2020-06-20 15:46:45,34,Cycling,11.2,393.0,170,144,3,1,54,40,0,false,,,
2020-06-16 22:33:23,2020-06-18 02:02:18,UTC-04:00,2020-06-17 17:01:21,2020-06-17 19:25:38,144,Cycling,14.8,1220.0,165,130,6,22,67,2,0,false,,,
2020-06-16 22:33:23,2020-06-18 02:02:18,UTC-04:00,2020-06-17 06:28:32,2020-06-17 07:29:57,61,Functional Fitness,11.8,466.0,178,126,22,37,15,20,2,false,,,
2020-06-12 00:57:26,2020-06-13 03:46:59,UTC-04:00,2020-06-12 15:14:53,2020-06-12 17:41:02,146,Cycling,17.7,1593.0,169,143,3,4,50,40,0,false,,,
2020-06-12 00:57:26,2020-06-13 03:46:59,UTC-04:00,2020-06-12 11:29:08,2020-06-12 11:58:17,29,Running,9.3,277.0,179,137,7,22,26,41,3,false,,,
2020-06-10 00:13:59,2020-06-11 01:40:31,UTC-04:00,2020-06-10 18:12:19,2020-06-10 19:50:20,98,Cycling,17.5,1255.0,180,153,0,5,27,62,6,false,,,
2020-06-10 00:13:59,2020-06-11 01:40:31,UTC-04:00,2020-06-10 17:26:21,2020-06-10 18:00:07,33,Functional Fitness,8.7,267.0,166,129,18,26,24,30,0,false,,,
2020-06-07 23:52:51,2020-06-08 23:50:50,UTC-04:00,2020-06-08 16:23:48,2020-06-08 17:13:46,49,Cycling,12.3,521.0,166,141,7,3,51,36,0,false,,,
2020-06-07 23:52:51,2020-06-08 23:50:50,UTC-04:00,2020-06-08 13:40:38,2020-06-08 15:52:10,131,Cycling,14.0,964.0,166,126,19,25,40,11,0,false,,,
2020-06-06 01:23:09,2020-06-07 01:15:05,UTC-04:00,2020-06-06 08:42:51,2020-06-06 10:40:43,117,Cycling,15.7,1081.0,169,134,12,21,27,37,0,false,,,
2020-06-05 01:46:08,2020-06-06 01:23:09,UTC-04:00,2020-06-05 18:10:34,2020-06-05 19:08:44,58,Cycling,8.4,337.0,168,118,24,34,30,3,0,false,,,
2020-06-04 01:40:20,2020-06-05 01:46:08,UTC-04:00,2020-06-04 15:22:33,2020-06-04 16:26:07,63,Cycling,12.9,573.0,179,134,10,14,30,32,4,false,,,
2020-06-03 02:29:22,2020-06-04 01:40:20,UTC-04:00,2020-06-03 18:49:55,2020-06-03 19:27:00,37,Cycling,9.3,305.0,172,131,13,28,25,33,0,false,,,
2020-06-02 00:17:35,2020-06-03 02:29:22,UTC-04:00,2020-06-02 17:02:03,2020-06-02 18:30:55,88,Cycling,16.5,1106.0,178,151,1,4,27,66,2,false,,,
2020-05-25 23:21:34,2020-05-27 00:27:29,UTC-04:00,2020-05-26 18:14:20,2020-05-26 18:58:18,43,Running,13.8,587.0,166,154,0,1,13,86,0,false,,,
2020-05-25 00:00:36,2020-05-25 23:21:34,UTC-04:00,2020-05-25 16:31:58,2020-05-25 18:07:10,95,Activity,10.6,519.0,174,116,31,41,12,9,0,false,,,
2020-05-23 03:07:11,2020-05-24 00:07:45,UTC-04:00,2020-05-23 18:15:21,2020-05-23 19:41:46,86,Cycling,11.3,514.0,182,118,30,42,14,4,3,false,,,
2020-05-23 03:07:11,2020-05-24 00:07:45,UTC-04:00,2020-05-23 12:56:16,2020-05-23 13:27:22,31,Cycling,9.8,335.0,164,142,0,8,75,17,0,false,,,
2020-05-16 02:59:32,2020-05-17 04:43:40,UTC-04:00,2020-05-16 19:14:32,2020-05-16 19:42:02,27,Cycling,8.6,272.0,163,138,2,16,66,16,0,false,,,
2020-05-16 02:59:32,2020-05-17 04:43:40,UTC-04:00,2020-05-16 17:37:23,2020-05-16 18:49:08,71,Cycling,13.4,732.0,166,139,5,6,74,15,0,false,,,
2020-05-15 00:52:18,2020-05-16 02:59:32,UTC-04:00,2020-05-15 16:52:06,2020-05-15 17:32:36,40,Running,10.6,354.0,181,131,11,21,25,32,4,false,,,
2020-05-14 00:09:54,2020-05-15 00:52:18,UTC-04:00,2020-05-14 17:54:48,2020-05-14 18:45:11,50,Running,14.7,659.0,176,154,3,8,7,81,1,false,,,
2020-05-13 00:07:08,2020-05-14 00:09:54,UTC-04:00,2020-05-13 17:21:12,2020-05-13 17:58:13,37,Running,10.4,364.0,175,139,3,22,40,33,2,false,,,
2020-05-11 23:36:57,2020-05-13 00:07:08,UTC-04:00,2020-05-12 18:12:14,2020-05-12 18:57:30,45,Running,14.7,644.0,174,159,0,0,5,94,1,false,,,
2020-05-09 01:33:18,2020-05-10 01:19:57,UTC-04:00,2020-05-09 17:14:19,2020-05-09 18:49:28,95,Cycling,14.8,991.0,167,141,3,10,66,21,0,false,,,
2020-05-05 00:37:27,2020-05-05 23:56:24,UTC-04:00,2020-05-05 18:19:38,2020-05-05 19:02:25,42,Running,13.4,556.0,170,153,0,0,23,77,0,false,,,
2020-05-02 04:30:15,2020-05-03 05:03:37,UTC-04:00,2020-05-02 23:32:35,2020-05-03 00:05:24,32,Cycling,10.5,345.0,174,141,1,16,38,41,2,false,,,
2020-05-02 04:30:15,2020-05-03 05:03:37,UTC-04:00,2020-05-02 16:25:50,2020-05-02 16:47:46,21,Cycling,7.7,200.0,170,134,4,38,40,18,0,false,,,
